dataset,design,setting,n,strength,method,role,bin,rep_bins,mean_mean_true_pi,sd_mean_true_pi,mean_response_rate,sd_response_rate,mean_outcome_rmse,sd_outcome_rmse,mean_outcome_nrmse,sd_outcome_nrmse,mean_mean_selected_p,sd_mean_selected_p,mean_floor_fraction,sd_floor_fraction,mean_selected_tau,sd_selected_tau
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,cui_selective_ml,primary,1,16,0.20791764828374404,0.023784736805164793,0.19854166666666667,0.026568014133540353,0.9944262164272272,0.04536735680361289,0.9438180670410908,0.0544557853767908,0.40297616467597586,0.07559623397104206,0.05385416666666666,0.07010834559114755,nan,nan
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,cui_selective_ml,primary,2,16,0.7175884205989462,0.0021087826827167404,0.71875,0.020357055833843514,0.48410462205918947,0.05733461746559493,0.45917281840352586,0.05460910604340985,0.7093701913138111,0.019821335551675253,0.00010416666666666667,0.00040343576522993926,nan,nan
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,cui_selective_ml,primary,3,16,0.7683568916589183,0.002537991181129327,0.7654166666666666,0.0159480493408372,0.49557154055425867,0.07091099190492857,0.469280021808859,0.061725056909261666,0.7319865902560623,0.027759764920214956,0.0,0.0,nan,nan
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,cui_selective_ml,primary,4,16,0.8187526978730824,0.0027950044911535087,0.8252083333333333,0.02063972538307836,0.4695228638417106,0.06239720838369166,0.44521971241283437,0.058548249866775114,0.7633682735877705,0.027748424936241706,0.0,0.0,nan,nan
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,cui_selective_ml,primary,5,16,0.8722376995196033,0.0014409853344694603,0.8692708333333332,0.011901924885169729,0.4658526950480428,0.05912049153496323,0.4420069217684781,0.05735610966407104,0.773547863587613,0.0404373387270068,0.0,0.0,nan,nan
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ma_dr_bc,primary,1,16,0.20791764828374404,0.023784736805164793,0.19854166666666667,0.026568014133540353,1.050460113916082,0.07483105373988874,0.9966800073405255,0.07528388295586189,0.2721887159880716,0.03000385129950184,0.5482291666666667,0.03839880617899757,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ma_dr_bc,primary,2,16,0.7175884205989462,0.0021087826827167404,0.71875,0.020357055833843514,0.713153214785404,0.024375811018100962,0.6763457811903292,0.020214494118118764,0.7625849226630137,0.020893206689021004,0.015520833333333334,0.004196507724684101,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ma_dr_bc,primary,3,16,0.7683568916589183,0.002537991181129327,0.7654166666666666,0.0159480493408372,0.7200772639188023,0.03229206080992693,0.6829205063620443,0.02878820744608628,0.8043965044398791,0.012903192260990745,0.010104166666666668,0.004911323014219285,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ma_dr_bc,primary,4,16,0.8187526978730824,0.0027950044911535087,0.8252083333333333,0.02063972538307836,0.727128947702795,0.038969596275681896,0.6897106978047702,0.0374343192124657,0.8498278482918006,0.018645017750925294,0.004166666666666667,0.0025,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ma_dr_bc,primary,5,16,0.8722376995196033,0.0014409853344694603,0.8692708333333332,0.011901924885169729,0.760411020634536,0.04833183152699701,0.7208377979596544,0.03850440427711229,0.8822895453926176,0.014270815014374548,0.006041666666666667,0.0027559909490256153,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,tmle,diagnostic,1,16,0.20791764828374404,0.023784736805164793,0.19854166666666667,0.026568014133540353,0.9859175138991418,0.10657443781787648,0.9353654202837962,0.10352771797209827,0.2721887163965342,0.030003851275259702,0.5482291666666667,0.03839880617899757,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,tmle,diagnostic,2,16,0.7175884205989462,0.0021087826827167404,0.71875,0.020357055833843514,0.7148958915393085,0.02499894036624662,0.6779913160958728,0.020597344271817992,0.7625849226745778,0.020893206687415757,0.015520833333333334,0.004196507724684101,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,tmle,diagnostic,3,16,0.7683568916589183,0.002537991181129327,0.7654166666666666,0.0159480493408372,0.721030500913241,0.031156781957192712,0.6838301819610011,0.027767912882902965,0.8043965044474074,0.012903192260962613,0.010104166666666668,0.004911323014219285,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,tmle,diagnostic,4,16,0.8187526978730824,0.0027950044911535087,0.8252083333333333,0.02063972538307836,0.7278449270786653,0.03882056031718862,0.6903918828968905,0.037337735403412245,0.8498278482949051,0.01864501774993031,0.004166666666666667,0.0025,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,tmle,diagnostic,5,16,0.8722376995196033,0.0014409853344694603,0.8692708333333332,0.011901924885169729,0.7606030407727622,0.048325840725477444,0.7210113971254652,0.038308541204293035,0.882289545397119,0.01427081501433128,0.006041666666666667,0.0027559909490256153,0.05,0.0
IHDP,ihdp_misaligned,off-response outcome shift; strength=0,3000,0.0,aipw,primary,1,16,0.2067304457104558,0.015515069398036742,0.20666666666666667,0.017450326326143274,0.6042469770209185,0.038974085680457765,1.498041582321096,0.12348127611051488,0.5619439110656579,0.0072533273319965634,0.0,0.0,0.5,0.0
IHDP,ihdp_misaligned,off-response outcome shift; strength=0,3000,0.0,aipw,primary,2,16,0.7215357517873102,0.002060342612837093,0.7171875000000001,0.01275733381127194,0.6907761167304133,0.03359132766944324,1.7109448568956456,0.09866756742907516,0.7542046699176232,0.010546017214074839,0.0,0.0,0.5,0.0
IHDP,ihdp_misaligned,off-response outcome shift; strength=0,3000,0.0,aipw,primary,3,16,0.77637382987042,0.0019985562346359937,0.7848958333333333,0.013507569251472796,0.6933814558414001,0.03710383834253778,1.7182333735200659,0.12118126114604637,0.7981975984200835,0.01188682182788845,0.0,0.0,0.5,0.0
