group,setting,method,n,strength,reps,low_response_gain,low_response_gain_ci_low,low_response_gain_ci_high,high_response_gain,high_response_gain_ci_low,high_response_gain_ci_high,low_minus_high_gain,low_minus_high_gain_ci_low,low_minus_high_gain_ci_high,low_final_activation,high_final_activation,low_harm,high_harm
Semi-synthetic benchmarks,"ACIC 2017 A, $s=3$",cui_selective_ml,3000,3,96,0.00421292103287,-0.00557287654526,0.0148857920525,-1.54324075667e-05,-0.000194265022626,0.000177128976282,0.00422835344044,-0.00552779717045,0.0149162531024,0.208333333333,0.03125,0.104166666667,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2017 A, $s=3$",ma_dr_bc,3000,3,96,0.00902796230859,0.00205447555698,0.0183064706062,0.00281490883509,-0.000920822615324,0.00747412172461,0.00621305347349,-0.00259569300192,0.0164779356154,0.104166666667,0.15625,0.0208333333333,0.09375
Semi-synthetic benchmarks,"ACIC 2017 B, $s=0$",aipw,3000,0,96,0.00942146465396,-0.00163573122208,0.0250478329423,-0.000523182369632,-0.00151743517586,0.000141408083526,0.0099446470236,-0.00118104711364,0.0256029141282,0.0833333333333,0.0520833333333,0.0208333333333,0.03125
Semi-synthetic benchmarks,"ACIC 2017 B, $s=0$",ctmle,3000,0,96,-0.000176559856837,-0.000640841018689,0,4.67293090334e-06,0,1.68837195027e-05,-0.00018123278774,-0.000647268149205,0,0.0104166666667,0.0104166666667,0.0104166666667,0
Semi-synthetic benchmarks,"ACIC 2017 B, $s=0$",cui_selective_ml,3000,0,96,-0.0202740904194,-0.0510158924613,0.00274854752861,0.00091428213436,-0.000858641122805,0.00349652458071,-0.0211883725538,-0.0520162709477,0.00184016803078,0.09375,0.104166666667,0.0625,0.0416666666667
Semi-synthetic benchmarks,"ACIC 2017 B, $s=0$",ma_dr_bc,3000,0,96,-0.000925749531514,-0.0208718962855,0.0173287825498,0.0038498452611,-0.000565359105211,0.0111084069971,-0.00477559479262,-0.025157814875,0.0126089710657,0.104166666667,0.09375,0.0416666666667,0.0625
Semi-synthetic benchmarks,"ACIC 2017 B, $s=3$",aipw,3000,3,96,-0.00432579069652,-0.0110958184389,0.000501677816858,0.00159716843351,-0.00722353907364,0.0111280685307,-0.00592295913003,-0.0169420587401,0.00414484495461,0.0729166666667,0.0625,0.0520833333333,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2017 B, $s=3$",ctmle,3000,3,96,0,0,0,-0.000155368513901,-0.000547008597998,0,0.000155368513901,0,0.000547008597998,0,0.0104166666667,0,0.0104166666667
Semi-synthetic benchmarks,"ACIC 2017 B, $s=3$",cui_selective_ml,3000,3,96,-0.0176835569526,-0.0360404502303,-0.00238005451989,0.000407541254981,-0.00296872092005,0.00492816661332,-0.0180910982076,-0.0368341184689,-0.0023918125706,0.0520833333333,0.135416666667,0.0520833333333,0.0833333333333
Semi-synthetic benchmarks,"ACIC 2017 B, $s=3$",ma_dr_bc,3000,3,96,0.00284419113508,-0.00948324334548,0.0219066562028,0.00488920753631,-0.000324553200714,0.0117425857871,-0.00204501640123,-0.016261530019,0.0176949094988,0.114583333333,0.0833333333333,0.0729166666667,0.0208333333333
