source,design,reference_method,method,n,strength,seed0,rep,ref_error,rt_error,selected_region_damp,score_selected_error,score_selected_gamma,base_residual_loss,score_selected_residual_loss,weighted_residual_selected_loss,eligible_count,gamma_changed,pair_id
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048300000,1,-0.0216113283054,-0.0217863136991,0.5,-0.0216113283054,0,0.800126421118,0.800126421118,0.798221393704,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048300000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048300000,2,-0.00149076188923,-0.00149076188923,0,-0.00149076188923,0,0.842995427921,0.842995427921,0.842995427921,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048300000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048300000,3,-0.0416053684887,-0.0416053684887,0,-0.0416053684887,0,4.70597650813,4.70597650813,4.70597650813,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048300000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048300000,4,-0.0205560808253,-0.0205560808253,0,-0.0205560808253,0,0.90066406387,0.90066406387,0.90066406387,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048300000|rep=4"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048400000,1,-0.019218993639,-0.019218993639,0,-0.019218993639,0,5.78624707,5.78624707,5.78624707,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048400000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048400000,2,-0.0380192990802,-0.0382995900687,0.5,-0.0380192990802,0,1.00942402301,1.00942402301,1.00729118379,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048400000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048400000,3,-0.00323857816461,-0.00323857816461,0,-0.00323857816461,0,0.96733376543,0.96733376543,0.96733376543,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048400000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048400000,4,-0.0154980707982,-0.0154980707982,0,-0.0154980707982,0,1.2307107495,1.2307107495,1.2307107495,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048400000|rep=4"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048500000,1,-0.0211268346485,-0.0211268346485,0,-0.0211268346485,0,0.772611357764,0.772611357764,0.772611357764,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048500000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048500000,2,0.0247515265836,0.024546000083,0.5,0.0247515265836,0,0.895824281283,0.895824281283,0.890606501088,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048500000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048500000,3,-0.0226836419074,-0.0226836419074,0,-0.0226836419074,0,1.0135399065,1.0135399065,1.0135399065,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048500000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048500000,4,-0.0222017172672,-0.0222017172672,0,-0.0222017172672,0,5.91244180773,5.91244180773,5.91244180773,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048500000|rep=4"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048600000,1,-0.0833101235909,-0.0833101235909,0,-0.0833101235909,0,1.40360743782,1.40360743782,1.40360743782,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048600000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048600000,2,0.023405771072,0.023405771072,0,0.023405771072,0,2.42459459362,2.42459459362,2.42459459362,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048600000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048600000,3,-0.0949252796137,-0.0949252796137,0,-0.0949252796137,0,12.2884126587,12.2884126587,12.2884126587,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048600000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048600000,4,-0.0208656891875,-0.0217426221577,0.5,-0.0226195551279,1,0.917659246015,0.916115390467,0.912296959409,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048600000|rep=4"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048700000,1,-0.00863529673185,-0.00863529673185,0,-0.00863529673185,0,0.931318131345,0.931318131345,0.931318131345,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048700000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048700000,2,-0.0148350437747,-0.0152165797976,0.25,-0.0152165797976,0.25,1.00337180565,1.00262631558,1.00262631558,2,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048700000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048700000,3,-0.0242164386135,-0.0228357755006,0.5,-0.0242164386135,0,1.64872710167,1.64872710167,1.64665760764,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048700000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048700000,4,-0.0629851538209,-0.0629851538209,0,-0.0629851538209,0,1.01604609925,1.01604609925,1.01604609925,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048700000|rep=4"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048800000,1,0.0167357831228,0.0167357831228,0,0.0167357831228,0,0.913357751544,0.913357751544,0.913357751544,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048800000|rep=1"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048800000,2,0.0884552413382,0.0884552413382,0,0.0884552413382,0,0.913945099037,0.913945099037,0.913945099037,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048800000|rep=2"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048800000,3,-0.0127926796239,-0.0127926796239,0,-0.0127926796239,0,0.868356762756,0.868356762756,0.868356762756,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048800000|rep=3"
weighted_residual_high_response,acic2017_misaligned,cui_selective_ml,cui_selective_ml,3000,3,2048800000,4,-0.127545014309,-0.126792771935,0.25,-0.127545014309,0,6.10024445144,6.10024445144,6.09962612809,2,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=3$', 'cui_selective_ml', 3000, 3.0)|seed=2048800000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044100000,1,0.134865618188,0.134865618188,0,0.134865618188,0,15.332681444,15.332681444,15.332681444,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044100000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044100000,2,-0.0132671237457,-0.0132671237457,0,-0.0132671237457,0,30.095477908,30.095477908,30.095477908,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044100000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044100000,3,0.0338419264758,0.0338419264758,0,0.0338419264758,0,17.6282354977,17.6282354977,17.6282354977,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044100000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044100000,4,-0.0141735134092,-0.0141735134092,0,-0.0141735134092,0,18.4644308409,18.4644308409,18.4644308409,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044100000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044200000,1,0.00104810446702,0.00104810446702,0,0.00104810446702,0,16.9499566848,16.9499566848,16.9499566848,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044200000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044200000,2,-0.0486225553998,-0.0486225553998,0,-0.0486225553998,0,12.2325771736,12.2325771736,12.2325771736,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044200000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044200000,3,0.0678026575519,0.0678026575519,0,0.0678026575519,0,28.982077072,28.982077072,28.982077072,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044200000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044200000,4,-0.00305185314792,-0.00392581075459,0.25,-0.00305185314792,0,19.1623649989,19.1623649989,19.1618873178,2,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044200000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044300000,1,0.107787986487,0.107787986487,0,0.107787986487,0,21.3248488635,21.3248488635,21.3248488635,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044300000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044300000,2,0.0388107185842,0.0388107185842,0,0.0388107185842,0,22.4072191471,22.4072191471,22.4072191471,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044300000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044300000,3,-0.113137463466,-0.113137463466,0,-0.113137463466,0,18.7436923466,18.7436923466,18.7436923466,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044300000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044300000,4,-0.0855313097575,-0.0949557695586,1,-0.0855313097575,0,13.8575145647,13.8575145647,13.791031035,4,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044300000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044400000,1,0.122936681108,0.122936681108,0,0.122936681108,0,21.0989862921,21.0989862921,21.0989862921,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044400000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044400000,2,-3.1732090631e-05,-3.1732090631e-05,0,-0.00307572451604,0.5,15.6553978877,15.6206604398,15.6553978877,1,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044400000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044400000,3,0.0775327983398,0.080161244416,1,0.0788470213779,0.5,10.7858349434,10.76103236,10.7384111569,4,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044400000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044400000,4,0.0430544044611,0.0430544044611,0,0.0430544044611,0,19.0867554485,19.0867554485,19.0867554485,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044400000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044500000,1,-0.0540631571315,-0.0540631571315,0,-0.0540631571315,0,28.2326584851,28.2326584851,28.2326584851,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044500000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044500000,2,-0.231481408481,-0.231481408481,0,-0.231481408481,0,19.3730971529,19.3730971529,19.3730971529,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044500000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044500000,3,-0.11844076475,-0.11844076475,0,-0.11844076475,0,13.3848413283,13.3848413283,13.3848413283,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044500000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044500000,4,-0.0752426706424,-0.0752426706424,0,-0.0752426706424,0,13.3156896017,13.3156896017,13.3156896017,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044500000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044600000,1,-0.0844684030351,-0.0844684030351,0,-0.0844684030351,0,17.8920421436,17.8920421436,17.8920421436,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044600000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044600000,2,0.0942828858392,0.0942828858392,0,0.0942828858392,0,20.3373877086,20.3373877086,20.3373877086,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044600000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044600000,3,0.158518578607,0.158518578607,0,0.158518578607,0,20.0172476358,20.0172476358,20.0172476358,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044600000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044600000,4,-0.0323745387079,-0.0323745387079,0,-0.0323745387079,0,16.1703589353,16.1703589353,16.1703589353,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044600000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044700000,1,-0.0087161139391,-0.0087161139391,0,-0.0087161139391,0,16.6688667897,16.6688667897,16.6688667897,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044700000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044700000,2,-0.139231960535,-0.139231960535,0,-0.139231960535,0,13.5248753084,13.5248753084,13.5248753084,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044700000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044700000,3,0.0751701406122,0.0751701406122,0,0.0751701406122,0,18.8176222399,18.8176222399,18.8176222399,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044700000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044700000,4,-0.0155826622682,-0.0155826622682,0,-0.0155826622682,0,21.612482127,21.612482127,21.612482127,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044700000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044800000,1,0.173621190539,0.173621190539,0,0.173621190539,0,19.8697211018,19.8697211018,19.8697211018,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044800000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044800000,2,-0.0473673547342,-0.0473673547342,0,-0.0473673547342,0,20.8287434002,20.8287434002,20.8287434002,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044800000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044800000,3,-0.0825647949348,-0.0825647949348,0,-0.0825647949348,0,18.3381955688,18.3381955688,18.3381955688,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044800000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044800000,4,-0.0593555725494,-0.0593555725494,0,-0.0593555725494,0,19.3399425113,19.3399425113,19.3399425113,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044800000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044900000,1,-0.00253690889266,-0.00253690889266,0,-0.00457799301296,0.5,18.1865222637,18.1887919101,18.1865222637,1,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044900000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044900000,2,0.119227985275,0.119227985275,0,0.119227985275,0,19.4463220413,19.4463220413,19.4463220413,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044900000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044900000,3,0.0349563681614,0.0349563681614,0,0.0349563681614,0,17.1283048218,17.1283048218,17.1283048218,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044900000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2044900000,4,0.0868220176054,0.0868220176054,0,0.0868220176054,0,26.6565881362,26.6565881362,26.6565881362,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2044900000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045000000,1,-0.0773863695062,-0.0773863695062,0,-0.0773863695062,0,32.3548968953,32.3548968953,32.3548968953,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045000000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045000000,2,-0.0363172727123,-0.0363172727123,0,-0.0363172727123,0,20.1128451774,20.1128451774,20.1128451774,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045000000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045000000,3,-0.11343815881,-0.11343815881,0,-0.11343815881,0,16.7177859527,16.7177859527,16.7177859527,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045000000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045000000,4,0.0771308804667,0.071486198909,0.5,0.071486198909,0.5,21.6450361658,21.6443646195,21.6443646195,4,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045000000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045100000,1,0.0176823554838,0.0176823554838,0,0.0176823554838,0,18.7239112347,18.7239112347,18.7239112347,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045100000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045100000,2,0.0335101588879,0.0335101588879,0,0.0335101588879,0,20.8559356164,20.8559356164,20.8559356164,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045100000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045100000,3,-0.106436007724,-0.106436007724,0,-0.106436007724,0,21.5306562279,21.5306562279,21.5306562279,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045100000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045100000,4,-0.0228350199529,-0.0235144607528,0.5,-0.0228350199529,0,20.1286118376,20.1286118376,20.1275627886,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045100000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045200000,1,0.070072258618,0.070072258618,0,0.070072258618,0,18.5827441033,18.5827441033,18.5827441033,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045200000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045200000,2,0.10614704142,0.10614704142,0,0.10614704142,0,19.6905000974,19.6905000974,19.6905000974,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045200000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045200000,3,-0.235587882077,-0.235587882077,0,-0.235587882077,0,19.421528632,19.421528632,19.421528632,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045200000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045200000,4,-0.0398422885928,-0.0417436157038,0.25,-0.0398422885928,0,17.6685441854,17.6685441854,17.6530686534,2,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045200000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045300000,1,-0.0692449775259,-0.0692449775259,0,-0.0692449775259,0,16.4065477135,16.4065477135,16.4065477135,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045300000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045300000,2,-0.101207694226,-0.100813425428,1,-0.101207694226,0,23.535241786,23.535241786,23.4469119303,4,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045300000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045300000,3,0.0962206997507,0.0895362765662,0.5,0.0828518533818,1,18.3521798465,18.3504588353,18.350875055,3,True,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045300000|rep=3"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045300000,4,0.000498357712655,0.000498357712655,0,0.000498357712655,0,24.6511070165,24.6511070165,24.6511070165,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045300000|rep=4"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045400000,1,-0.214166901755,-0.214166901755,0,-0.214166901755,0,21.8693367763,21.8693367763,21.8693367763,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045400000|rep=1"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045400000,2,0.0762874025959,0.0762874025959,0,0.0762874025959,0,19.7149185771,19.7149185771,19.7149185771,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045400000|rep=2"
weighted_residual_high_response,acic2017_misaligned,ma_dr_bc,ma_dr_bc,3000,0,2045400000,3,-0.112839829104,-0.112839829104,0,-0.112839829104,0,15.3183275403,15.3183275403,15.3183275403,1,False,"('Semi-synthetic benchmarks', 'ACIC 2017 B, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2045400000|rep=3"
