dataset,setting,method,n,strength,c,reps,reference_mse,repaired_mse,gain,gain_ci_low,gain_ci_high,activation,harm,mean_weight
kang_schafer,ic_n200,ma_dr_bc,200,0,2.75,96,55.6291672841,55.7674146015,-0.00248515885053,-0.070740272842,0.0407996233279,0.125,0.0520833333333,0.0548562015313
kang_schafer,ic_n200,ma_dr_bc,200,0,3,96,55.6291672841,56.0287555632,-0.0071830713748,-0.0710870172512,0.0332286152178,0.114583333333,0.0520833333333,0.0485384615207
kang_schafer,ic_n200,ma_dr_bc,200,0,3.25,96,55.6291672841,56.1007132699,-0.00847659615978,-0.0688409752863,0.0287795132309,0.09375,0.0520833333333,0.0443300190321
kang_schafer,ic_n200,ma_dr_bc,200,0,3.5,96,55.6291672841,56.1726217448,-0.00976923594694,-0.066509262514,0.0247211971554,0.09375,0.0520833333333,0.0405284820345
kang_schafer,ic_n200,ma_dr_bc,200,0,3.75,96,55.6291672841,56.2480907562,-0.0111258805817,-0.0644627303311,0.021040031845,0.09375,0.0520833333333,0.036726945037
kang_schafer,ic_n200,ma_dr_bc,200,0,4,96,55.6291672841,56.3271203039,-0.012546530064,-0.0628821282465,0.0177943225334,0.09375,0.0520833333333,0.0329254080395
kang_schafer,ic_n200,ma_dr_bc,200,0,4.25,96,55.6291672841,56.4097103879,-0.0140311843938,-0.0611443160428,0.0148525586949,0.09375,0.0520833333333,0.0291238710419
kang_schafer,ic_n200,ma_dr_bc,200,0,4.5,96,55.6291672841,56.407566085,-0.0139926380147,-0.0584103088111,0.013691245873,0.0625,0.0416666666667,0.0262522714527
kang_schafer,ic_n200,ma_dr_bc,200,0,4.75,96,55.6291672841,56.3627095302,-0.0131862884514,-0.055280091961,0.0131077421745,0.0520833333333,0.0416666666667,0.0246084044017
kang_schafer,ic_n200,ma_dr_bc,200,0,5,96,55.6291672841,56.310710033,-0.0122515360584,-0.0519907581313,0.0127438770083,0.0520833333333,0.0416666666667,0.0231623555106
kang_schafer,ic_n200,ma_dr_bc,200,0,6,96,55.6291672841,56.1201291617,-0.00882561975336,-0.0390528401951,0.010858396451,0.0416666666667,0.03125,0.0182929433771
kang_schafer,ic_n200,ma_dr_bc,200,0,8,96,55.6291672841,55.8265825699,-0.0035487729817,-0.0171725725263,0.00662609125011,0.03125,0.0208333333333,0.0124770885428
kang_schafer,ic_n200,ma_dr_bc,200,0,10,96,55.6291672841,55.6785008787,-0.000886829644487,-0.00629127011844,0.0026336122301,0.0208333333333,0.0104166666667,0.00832179524649
kang_schafer,ii_n1000,aipw,1000,0,0,96,4.91005200035,4.10255024701,0.164458900493,0.0559653818456,0.263855286474,0.666666666667,0.322916666667,0.666666666667
kang_schafer,ii_n1000,aipw,1000,0,0.25,96,4.91005200035,4.14195196756,0.156434195144,0.0574884405084,0.252182114363,0.40625,0.197916666667,0.292092462666
kang_schafer,ii_n1000,aipw,1000,0,0.5,96,4.91005200035,4.17185784429,0.150343449725,0.0598511158175,0.24167709405,0.34375,0.145833333333,0.20894557162
kang_schafer,ii_n1000,aipw,1000,0,0.75,96,4.91005200035,4.21166043681,0.142237101255,0.0591600666084,0.230855322912,0.291666666667,0.09375,0.154903635426
kang_schafer,ii_n1000,aipw,1000,0,1,96,4.91005200035,4.26199538011,0.131985693877,0.0538310064392,0.21872274428,0.239583333333,0.0625,0.120599049591
kang_schafer,ii_n1000,aipw,1000,0,1.25,96,4.91005200035,4.3203312221,0.120104792822,0.0449535053178,0.205771928763,0.1875,0.0416666666667,0.0969236554168
kang_schafer,ii_n1000,aipw,1000,0,1.5,96,4.91005200035,4.36331748647,0.111350045548,0.0400186008225,0.194277838115,0.177083333333,0.03125,0.0791825243754
kang_schafer,ii_n1000,aipw,1000,0,1.75,96,4.91005200035,4.40537439347,0.102784574755,0.0349992061051,0.183324650445,0.135416666667,0.0104166666667,0.0662169110316
kang_schafer,ii_n1000,aipw,1000,0,2,96,4.91005200035,4.44166166076,0.0953941708884,0.0315576663214,0.172567702352,0.125,0.0104166666667,0.0578140200609
kang_schafer,ii_n1000,aipw,1000,0,2.25,96,4.91005200035,4.47579233503,0.0884429870162,0.0284461277331,0.163031393296,0.104166666667,0.0104166666667,0.0513546052467
kang_schafer,ii_n1000,aipw,1000,0,2.5,96,4.91005200035,4.51034598772,0.0814056577405,0.025044976003,0.153301569028,0.104166666667,0.0104166666667,0.0454865984223
kang_schafer,ii_n1000,aipw,1000,0,2.75,96,4.91005200035,4.54583798041,0.0741772225444,0.0212897968675,0.143864166071,0.104166666667,0.0104166666667,0.0396185915978
kang_schafer,ii_n1000,aipw,1000,0,3,96,4.91005200035,4.58256523775,0.06669720862,0.0167452268983,0.13405682527,0.0833333333333,0,0.034643577429
kang_schafer,ii_n1000,aipw,1000,0,3.25,96,4.91005200035,4.61555758772,0.0599778602356,0.012859987875,0.124534456936,0.0729166666667,0,0.0309493127232
kang_schafer,ii_n1000,aipw,1000,0,3.5,96,4.91005200035,4.64346524163,0.0542940805301,0.010069460322,0.116248343675,0.0729166666667,0,0.0277210547275
kang_schafer,ii_n1000,aipw,1000,0,3.75,96,4.91005200035,4.67201628892,0.0484792648666,0.00650943603785,0.108183901435,0.0729166666667,0,0.0244927967319
kang_schafer,ii_n1000,aipw,1000,0,4,96,4.91005200035,4.69429859625,0.0439411647943,0.00408893980466,0.10091171693,0.0520833333333,0,0.0220416016542
kang_schafer,ii_n1000,aipw,1000,0,4.25,96,4.91005200035,4.7096279941,0.0408191209049,0.00334337910186,0.0949048084768,0.0520833333333,0,0.0201639934242
kang_schafer,ii_n1000,aipw,1000,0,4.5,96,4.91005200035,4.72230897329,0.0382364641042,0.00296463678649,0.0892282791415,0.0416666666667,0,0.0187082005702
kang_schafer,ii_n1000,aipw,1000,0,4.75,96,4.91005200035,4.73399892199,0.0358556443698,0.00285315619456,0.0833625316153,0.0416666666667,0,0.0174327302315
kang_schafer,ii_n1000,aipw,1000,0,5,96,4.91005200035,4.745953809,0.0334208662834,0.00267376215054,0.0775784798311,0.0416666666667,0,0.0161572598928
kang_schafer,ii_n1000,aipw,1000,0,6,96,4.91005200035,4.7964227402,0.0231421704174,0.00143608431076,0.0532889722781,0.0416666666667,0,0.0110553785381
kang_schafer,ii_n1000,aipw,1000,0,8,96,4.91005200035,4.88924004213,0.00423864313891,0,0.0122424155003,0.0208333333333,0,0.00309274544016
kang_schafer,ii_n1000,aipw,1000,0,10,96,4.91005200035,4.91005200035,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,0,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,0.25,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,0.5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,0.75,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,1,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,1.25,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,1.5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,1.75,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,2,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,2.25,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,2.5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,2.75,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,3,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,3.25,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,3.5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,3.75,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,4,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,4.25,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,4.5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,4.75,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,5,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,6,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,8,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,ctmle,1000,0,10,96,2.79841432317,2.79841432317,0,0,0,0,0,0
kang_schafer,ii_n1000,cui_selective_ml,1000,0,0,96,2.83878775351,1.90460031539,0.329079705577,0.201701256537,0.443334411448,0.979166666667,0.25,0.979166666667
kang_schafer,ii_n1000,cui_selective_ml,1000,0,0.25,96,2.83878775351,1.98130260246,0.302060324865,0.190866438359,0.407060137559,0.791666666667,0.177083333333,0.648885588073
kang_schafer,ii_n1000,cui_selective_ml,1000,0,0.5,96,2.83878775351,2.034436181,0.283343329035,0.181992204407,0.382691184809,0.729166666667,0.145833333333,0.545506782877
kang_schafer,ii_n1000,cui_selective_ml,1000,0,0.75,96,2.83878775351,2.12222182881,0.252419689993,0.156726171135,0.349804751143,0.677083333333,0.135416666667,0.461465358793
kang_schafer,ii_n1000,cui_selective_ml,1000,0,1,96,2.83878775351,2.20992358558,0.221525602663,0.130201489473,0.31821366696,0.645833333333,0.125,0.394099613132
kang_schafer,ii_n1000,cui_selective_ml,1000,0,1.25,96,2.83878775351,2.29334450486,0.192139496153,0.104024151124,0.288020535161,0.635416666667,0.125,0.332324198426
kang_schafer,ii_n1000,cui_selective_ml,1000,0,1.5,96,2.83878775351,2.36954395946,0.165297244737,0.0795106647105,0.260029556204,0.552083333333,0.09375,0.278808107358
kang_schafer,ii_n1000,cui_selective_ml,1000,0,1.75,96,2.83878775351,2.4238673917,0.146161107427,0.0636809230561,0.23903350884,0.479166666667,0.0833333333333,0.239726335031
kang_schafer,ii_n1000,cui_selective_ml,1000,0,2,96,2.83878775351,2.46261436186,0.132511981985,0.0530526210869,0.222704371901,0.447916666667,0.0833333333333,0.207997490356
kang_schafer,ii_n1000,cui_selective_ml,1000,0,2.25,96,2.83878775351,2.49374923253,0.121544317834,0.0448988876839,0.20912973103,0.40625,0.0729166666667,0.179839353449
kang_schafer,ii_n1000,cui_selective_ml,1000,0,2.5,96,2.83878775351,2.51998295437,0.112303147267,0.0388976247736,0.197022040341,0.375,0.0729166666667,0.156400291848
kang_schafer,ii_n1000,cui_selective_ml,1000,0,2.75,96,2.83878775351,2.54644827829,0.102980391845,0.03272737397,0.184833873152,0.322916666667,0.0520833333333,0.136909647927
kang_schafer,ii_n1000,cui_selective_ml,1000,0,3,96,2.83878775351,2.57127340722,0.094235416494,0.0266426741329,0.173902534249,0.291666666667,0.0416666666667,0.12122772766
kang_schafer,ii_n1000,cui_selective_ml,1000,0,3.25,96,2.83878775351,2.59079960978,0.0873570570477,0.0226758952373,0.164508947121,0.28125,0.0416666666667,0.107145798065
kang_schafer,ii_n1000,cui_selective_ml,1000,0,3.5,96,2.83878775351,2.60906791647,0.0809218078211,0.0189971023152,0.15520857708,0.25,0.03125,0.0943950218748
kang_schafer,ii_n1000,cui_selective_ml,1000,0,3.75,96,2.83878775351,2.62352738383,0.0758282719141,0.0166761861177,0.147563549612,0.208333333333,0.03125,0.085308896359
kang_schafer,ii_n1000,cui_selective_ml,1000,0,4,96,2.83878775351,2.63647639139,0.0712668151647,0.0145532419925,0.140352808897,0.197916666667,0.03125,0.0777432664867
kang_schafer,ii_n1000,cui_selective_ml,1000,0,4.25,96,2.83878775351,2.64917384151,0.0667939728012,0.0128729019594,0.133284933072,0.177083333333,0.03125,0.0706361058402
kang_schafer,ii_n1000,cui_selective_ml,1000,0,4.5,96,2.83878775351,2.65921914944,0.0632553821071,0.0121423558885,0.126957265969,0.15625,0.03125,0.0650482699957
kang_schafer,ii_n1000,cui_selective_ml,1000,0,4.75,96,2.83878775351,2.66841306724,0.0600167046843,0.0115047822002,0.121035370592,0.15625,0.03125,0.0599815072177
kang_schafer,ii_n1000,cui_selective_ml,1000,0,5,96,2.83878775351,2.67807181737,0.0566142840138,0.0108808882638,0.114921519306,0.15625,0.03125,0.0549147444396
kang_schafer,ii_n1000,cui_selective_ml,1000,0,6,96,2.83878775351,2.71989121204,0.0418828569754,0.00654361647805,0.0887833309409,0.135416666667,0.0208333333333,0.0360927141217
kang_schafer,ii_n1000,cui_selective_ml,1000,0,8,96,2.83878775351,2.78176139993,0.0200882765897,0.00162791202877,0.0486159947327,0.0520833333333,0,0.0137099308082
kang_schafer,ii_n1000,cui_selective_ml,1000,0,10,96,2.83878775351,2.8166776989,0.00778855502091,0.000293893452472,0.022932554137,0.0416666666667,0,0.00520600575834
kang_schafer,ii_n1000,ma_dr_bc,1000,0,0,96,6.28730856447,5.93251660702,0.0564298624453,0.000240834550416,0.116446114727,0.354166666667,0.145833333333,0.354166666667
kang_schafer,ii_n1000,ma_dr_bc,1000,0,0.25,96,6.28730856447,5.91483518255,0.0592421030564,0.00724697778196,0.116113633815,0.291666666667,0.104166666667,0.250611378248
kang_schafer,ii_n1000,ma_dr_bc,1000,0,0.5,96,6.28730856447,5.93097194951,0.0566755411011,0.00692868250114,0.112581162251,0.291666666667,0.104166666667,0.209556089829
kang_schafer,ii_n1000,ma_dr_bc,1000,0,0.75,96,6.28730856447,5.94649580397,0.0542064632279,0.00617523578239,0.109126120824,0.260416666667,0.09375,0.177038474795
kang_schafer,ii_n1000,ma_dr_bc,1000,0,1,96,6.28730856447,5.95874100495,0.0522588570528,0.00566905252971,0.106086591058,0.21875,0.0729166666667,0.157342866456
kang_schafer,ii_n1000,ma_dr_bc,1000,0,1.25,96,6.28730856447,5.97118692866,0.050279325814,0.00503531810843,0.102979425672,0.208333333333,0.0625,0.144373352898
kang_schafer,ii_n1000,ma_dr_bc,1000,0,1.5,96,6.28730856447,5.98413768975,0.0482194999044,0.00433548054652,0.100023488475,0.208333333333,0.0625,0.131581356811
kang_schafer,ii_n1000,ma_dr_bc,1000,0,1.75,96,6.28730856447,5.99752279399,0.0460905914689,0.00350027915576,0.0969696078764,0.208333333333,0.0625,0.118789360724
kang_schafer,ii_n1000,ma_dr_bc,1000,0,2,96,6.28730856447,6.01134224138,0.0438926005074,0.00267108945069,0.0938865230224,0.208333333333,0.0625,0.105997364637
kang_schafer,ii_n1000,ma_dr_bc,1000,0,2.25,96,6.28730856447,6.02793646653,0.0412532795677,0.00116964758669,0.0905386460167,0.1875,0.0520833333333,0.09459545774
kang_schafer,ii_n1000,ma_dr_bc,1000,0,2.5,96,6.28730856447,6.04411457871,0.0386801416325,-0.000284893393637,0.0871038248473,0.1875,0.0520833333333,0.0842727308222
kang_schafer,ii_n1000,ma_dr_bc,1000,0,2.75,96,6.28730856447,6.06078484247,0.0360287267077,-0.00174373633576,0.08380383852,0.177083333333,0.0416666666667,0.0743636485689
kang_schafer,ii_n1000,ma_dr_bc,1000,0,3,96,6.28730856447,6.07711824075,0.0334308904297,-0.00334045055118,0.0805799551232,0.166666666667,0.0416666666667,0.0656992956361
kang_schafer,ii_n1000,ma_dr_bc,1000,0,3.25,96,6.28730856447,6.09354510039,0.0308181890698,-0.00492801505815,0.0773927915551,0.15625,0.03125,0.0574654687606
kang_schafer,ii_n1000,ma_dr_bc,1000,0,3.5,96,6.28730856447,6.10707242,0.0286666611982,-0.00621654015616,0.0746381929428,0.125,0.03125,0.0510079432964
kang_schafer,ii_n1000,ma_dr_bc,1000,0,3.75,96,6.28730856447,6.11677711076,0.0271231246181,-0.00686788624468,0.0724233114657,0.114583333333,0.03125,0.0460423559698
kang_schafer,ii_n1000,ma_dr_bc,1000,0,4,96,6.28730856447,6.12655111612,0.025568563512,-0.0074804652056,0.0701342124653,0.104166666667,0.0208333333333,0.0419368648647
kang_schafer,ii_n1000,ma_dr_bc,1000,0,4.25,96,6.28730856447,6.13675695854,0.0239453184759,-0.00806594823377,0.0678068679563,0.104166666667,0.0208333333333,0.0380475022521
kang_schafer,ii_n1000,ma_dr_bc,1000,0,4.5,96,6.28730856447,6.14609756296,0.0224596900346,-0.0085864745899,0.065573541043,0.09375,0.0208333333333,0.0343859235694
kang_schafer,ii_n1000,ma_dr_bc,1000,0,4.75,96,6.28730856447,6.15394097034,0.0212121916338,-0.00904672157331,0.0635991419845,0.09375,0.0208333333333,0.0310879193232
kang_schafer,ii_n1000,ma_dr_bc,1000,0,5,96,6.28730856447,6.16129223428,0.0200429689272,-0.00950285594317,0.0617232286198,0.0833333333333,0.0208333333333,0.0280600988276
kang_schafer,ii_n1000,ma_dr_bc,1000,0,6,96,6.28730856447,6.1802576447,0.0170265096223,-0.00955232911029,0.0552746122947,0.0520833333333,0.0104166666667,0.0200996621851
kang_schafer,ii_n1000,ma_dr_bc,1000,0,8,96,6.28730856447,6.2063348703,0.0128789120711,-0.00784185372437,0.0446318131954,0.0416666666667,0.0104166666667,0.0121321932493
kang_schafer,ii_n1000,ma_dr_bc,1000,0,10,96,6.28730856447,6.22550873808,0.00982929750599,-0.00561024964773,0.0348207798701,0.0208333333333,0.0104166666667,0.00700074419271
kang_schafer,ii_n200,aipw,200,0,0,96,65.9982553093,48.735516469,0.261563563452,0.0851678065917,0.43363878276,0.322916666667,0.114583333333,0.322916666667
kang_schafer,ii_n200,aipw,200,0,0.25,96,65.9982553093,50.6877658846,0.231983244905,0.0631186423801,0.404139256978,0.25,0.0520833333333,0.16786140178
kang_schafer,ii_n200,aipw,200,0,0.5,96,65.9982553093,52.6873350439,0.201685941591,0.0389166425071,0.372151396661,0.197916666667,0.0416666666667,0.107172578595
kang_schafer,ii_n200,aipw,200,0,0.75,96,65.9982553093,54.3963871579,0.175790528054,0.0209654992517,0.343769555187,0.145833333333,0.03125,0.0717853143386
kang_schafer,ii_n200,aipw,200,0,1,96,65.9982553093,55.7677824762,0.155011261815,0.00844709219399,0.319159938181,0.114583333333,0.0208333333333,0.0544769307515
kang_schafer,ii_n200,aipw,200,0,1.25,96,65.9982553093,56.6679279505,0.141372333482,0.00436300343265,0.298629574745,0.09375,0.0208333333333,0.0432169824036
kang_schafer,ii_n200,aipw,200,0,1.5,96,65.9982553093,57.4846328858,0.128997689161,0.0028423248096,0.277499428491,0.0833333333333,0.0208333333333,0.0334255855449
kang_schafer,ii_n200,aipw,200,0,1.75,96,65.9982553093,58.3487438193,0.115904753152,0.00143794950363,0.254831427636,0.0833333333333,0.0208333333333,0.0251076275802
kang_schafer,ii_n200,aipw,200,0,2,96,65.9982553093,59.2974203939,0.101530485677,-0.000525935275571,0.230851451232,0.0833333333333,0.0208333333333,0.0167896696154
kang_schafer,ii_n200,aipw,200,0,2.25,96,65.9982553093,60.0521838745,0.0900943730556,-0.000273844626546,0.207994053757,0.0520833333333,0.0208333333333,0.0114360180291
kang_schafer,ii_n200,aipw,200,0,2.5,96,65.9982553093,60.8056605089,0.0786777586176,0,0.183516975251,0.03125,0,0.00861965019277
kang_schafer,ii_n200,aipw,200,0,2.75,96,65.9982553093,61.6265799527,0.0662392564194,0,0.156962932386,0.03125,0,0.00635661521205
kang_schafer,ii_n200,aipw,200,0,3,96,65.9982553093,62.5000178159,0.0530049995577,0,0.129400978548,0.0208333333333,0,0.00410223610714
kang_schafer,ii_n200,aipw,200,0,3.25,96,65.9982553093,63.4193116182,0.0390759373721,0,0.10049331419,0.0208333333333,0,0.00270797800495
kang_schafer,ii_n200,aipw,200,0,3.5,96,65.9982553093,64.2899368594,0.0258842971218,0,0.0711419003928,0.0104166666667,0,0.00154092892652
kang_schafer,ii_n200,aipw,200,0,3.75,96,65.9982553093,64.966658279,0.0156306712268,0,0.0429602415031,0.0104166666667,0,0.000906947659369
kang_schafer,ii_n200,aipw,200,0,4,96,65.9982553093,65.6799088857,0.00482355817097,0,0.0132573464646,0.0104166666667,0,0.000272966392216
kang_schafer,ii_n200,aipw,200,0,4.25,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,4.5,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,4.75,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,5,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,6,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,8,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,aipw,200,0,10,96,65.9982553093,65.9982553093,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,0,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,0.25,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,0.5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,0.75,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,1,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,1.25,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,1.5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,1.75,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,2,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,2.25,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,2.5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,2.75,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,3,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,3.25,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,3.5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,3.75,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,4,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,4.25,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,4.5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,4.75,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,5,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,6,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,8,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,ctmle,200,0,10,96,15.2739951608,15.2739951608,0,0,0,0,0,0
kang_schafer,ii_n200,cui_selective_ml,200,0,0,96,16.5581104604,11.5897728121,0.300054626418,0.165779884588,0.413262902895,0.875,0.28125,0.875
kang_schafer,ii_n200,cui_selective_ml,200,0,0.25,96,16.5581104604,12.135225596,0.267112897633,0.145751144312,0.374125384231,0.614583333333,0.166666666667,0.417934254493
kang_schafer,ii_n200,cui_selective_ml,200,0,0.5,96,16.5581104604,12.6610970844,0.235353749171,0.124371972283,0.337469331106,0.479166666667,0.104166666667,0.27736462628
kang_schafer,ii_n200,cui_selective_ml,200,0,0.75,96,16.5581104604,13.197138948,0.202980377531,0.0988984822769,0.303302810087,0.375,0.09375,0.197607177922
kang_schafer,ii_n200,cui_selective_ml,200,0,1,96,16.5581104604,13.6395920588,0.176259145548,0.0778154935562,0.276036643096,0.291666666667,0.0520833333333,0.152033485556
kang_schafer,ii_n200,cui_selective_ml,200,0,1.25,96,16.5581104604,13.9763137475,0.155923389876,0.062961134211,0.253491048422,0.25,0.03125,0.121210683185
kang_schafer,ii_n200,cui_selective_ml,200,0,1.5,96,16.5581104604,14.2913064424,0.136899921249,0.0479823642897,0.232818186031,0.21875,0.03125,0.0980606522336
kang_schafer,ii_n200,cui_selective_ml,200,0,1.75,96,16.5581104604,14.5224497898,0.122940396821,0.0375683874555,0.215852934474,0.1875,0.0208333333333,0.0793406801785
kang_schafer,ii_n200,cui_selective_ml,200,0,2,96,16.5581104604,14.6731036812,0.113841901448,0.0335138064326,0.201568538076,0.15625,0.0104166666667,0.0666004281026
kang_schafer,ii_n200,cui_selective_ml,200,0,2.25,96,16.5581104604,14.8222765229,0.104832851655,0.0297005124173,0.187536574569,0.135416666667,0.0104166666667,0.057370436534
kang_schafer,ii_n200,cui_selective_ml,200,0,2.5,96,16.5581104604,14.9758236721,0.0955596227086,0.0259089256174,0.17293610157,0.125,0.0104166666667,0.0492084796511
kang_schafer,ii_n200,cui_selective_ml,200,0,2.75,96,16.5581104604,15.1349991267,0.0859464814649,0.0221184108647,0.157452576592,0.125,0.0104166666667,0.0416293276163
kang_schafer,ii_n200,cui_selective_ml,200,0,3,96,16.5581104604,15.3006392812,0.0759429152416,0.018024582927,0.141565658184,0.114583333333,0.0104166666667,0.0349588447176
kang_schafer,ii_n200,cui_selective_ml,200,0,3.25,96,16.5581104604,15.4681738006,0.0658249419512,0.014303287275,0.125345077543,0.104166666667,0.0104166666667,0.0286470235253
kang_schafer,ii_n200,cui_selective_ml,200,0,3.5,96,16.5581104604,15.6344683368,0.055781855412,0.0107695460713,0.108958039189,0.104166666667,0.0104166666667,0.0228378202067
kang_schafer,ii_n200,cui_selective_ml,200,0,3.75,96,16.5581104604,15.8064542603,0.045395046855,0.00691219499459,0.0922596422349,0.09375,0.0104166666667,0.0174562493823
kang_schafer,ii_n200,cui_selective_ml,200,0,4,96,16.5581104604,15.9650507248,0.0358168727698,0.00359629456922,0.0765393640203,0.0729166666667,0,0.0130530296369
kang_schafer,ii_n200,cui_selective_ml,200,0,4.25,96,16.5581104604,16.0858893543,0.0285190213768,0.00187216607351,0.0625559652559,0.0520833333333,0,0.010192242222
kang_schafer,ii_n200,cui_selective_ml,200,0,4.5,96,16.5581104604,16.1924405911,0.0220840336963,0.00154365129314,0.0496488105596,0.0416666666667,0,0.00817567366311
kang_schafer,ii_n200,cui_selective_ml,200,0,4.75,96,16.5581104604,16.3021651079,0.0154574009616,0.0012764362567,0.037151904983,0.0416666666667,0,0.00631506294069
kang_schafer,ii_n200,cui_selective_ml,200,0,5,96,16.5581104604,16.3966518738,0.00975102726951,0,0.0258401550653,0.03125,0,0.00462428947087
kang_schafer,ii_n200,cui_selective_ml,200,0,6,96,16.5581104604,16.5544935624,0.00021843664006,0,0.000754813610701,0.0104166666667,0,0.000178695236959
kang_schafer,ii_n200,cui_selective_ml,200,0,8,96,16.5581104604,16.5581104604,0,0,0,0,0,0
kang_schafer,ii_n200,cui_selective_ml,200,0,10,96,16.5581104604,16.5581104604,0,0,0,0,0,0
