dataset,setting,design,method,n,strength,response_bin,response_bin_label,reps,mean_n_share,mean_true_pi,min_true_pi,max_true_pi,mean_rho,path_activation,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,mean_rep_weighted_residual_square_delta
IHDP,"IHDP A, strength=3",ihdp_semisynth,ma_dr_bc,3000,3.0,4,highest_response,96,0.25,0.8687983296097707,0.8345308310991958,0.9,3.0001791558242803,0.21875,0.004502375019788116,0.0006781085962751248,0.010895418474530183,0.01792231689985658,0.01871616556420078,-0.000793848664344201,-0.044293863833562375,0.11832531224588276,0.1235345392001354,-0.005209226954252633,-0.04402462039084032,-0.000793848664344201
IHDP,"IHDP B, strength=0",ihdp_misaligned,aipw,3000,0.0,1,lowest_response,96,0.25,0.3091616458147155,0.05,0.7139142091152816,2.9906747564857437,0.13541666666666666,0.0017268905110872001,0.017618705920604365,0.00544215333400831,0.9195706432460754,0.9535193181062881,-0.03394867486021269,-0.03691796286620708,0.0986816658161096,0.1016746908855195,-0.0029930250694099048,-0.030330102807418324,-0.03394867486021265
IHDP,"IHDP B, strength=0",ihdp_misaligned,aipw,3000,0.0,2,response_bin_2,96,0.25,0.741975730935359,0.7021179624664879,0.7820375335120644,2.9906747564857437,0.13541666666666666,0.0018432368597235264,0.0006468758153345789,0.005434496700974301,0.043230105488117475,0.04429794935218911,-0.0010678438640716326,-0.024701393901644497,0.12382074720036902,0.12684049004063422,-0.0030197428402651966,-0.02438801984758343,-0.001067843864071636
IHDP,"IHDP B, strength=0",ihdp_misaligned,aipw,3000,0.0,3,response_bin_3,96,0.25,0.8080214659666369,0.769946380697051,0.8442627345844504,2.9906747564857437,0.13541666666666666,0.0015633801279890981,0.0003728507549394734,0.005159517636255827,0.028087113259912793,0.028672876147766937,-0.0005857628878541445,-0.020855218634738604,0.11766763135336696,0.1201362361830246,-0.0024686048296576474,-0.020979472445095793,-0.0005857628878541463
IHDP,"IHDP B, strength=0",ihdp_misaligned,aipw,3000,0.0,4,highest_response,96,0.25,0.868931139782544,0.8330563002680966,0.9,2.9906747564857437,0.13541666666666666,0.0015018038302097938,0.00023063774076842596,0.0050959766200096,0.01777012672929688,0.018067307639253034,-0.00029718090995615315,-0.01672362355560497,0.11731787343562773,0.11925670585410197,-0.0019388324184742428,-0.016526317445892724,-0.0002971809099561549
IHDP,"IHDP B, strength=0",ihdp_misaligned,ctmle,3000,0.0,1,lowest_response,96,0.25,0.3091616458147155,0.05,0.7139142091152816,0.5287048700930727,0.0,0.0,0.0,0.0,0.9243704640574225,0.9243704640574225,0.0,0.0,0.09893221993545719,0.09893221993545719,0.0,0.0,0.0
IHDP,"IHDP B, strength=0",ihdp_misaligned,ctmle,3000,0.0,2,response_bin_2,96,0.25,0.741975730935359,0.7021179624664879,0.7820375335120644,0.5287048700930727,0.0,0.0,0.0,0.0,0.043222411918212265,0.043222411918212265,0.0,0.0,0.1238043487681081,0.1238043487681081,0.0,0.0,0.0
IHDP,"IHDP B, strength=0",ihdp_misaligned,ctmle,3000,0.0,3,response_bin_3,96,0.25,0.8080214659666369,0.769946380697051,0.8442627345844504,0.5287048700930727,0.0,0.0,0.0,0.0,0.028079454126129614,0.028079454126129614,0.0,0.0,0.11763404339591754,0.11763404339591754,0.0,0.0,0.0
IHDP,"IHDP B, strength=0",ihdp_misaligned,ctmle,3000,0.0,4,highest_response,96,0.25,0.868931139782544,0.8330563002680966,0.9,0.5287048700930727,0.0,0.0,0.0,0.0,0.017759073877864563,0.017759073877864563,0.0,0.0,0.11724601121839083,0.11724601121839083,0.0,0.0,0.0
IHDP,"IHDP B, strength=0",ihdp_misaligned,cui_selective_ml,3000,0.0,1,lowest_response,96,0.25,0.3091616458147155,0.05,0.7139142091152816,0.5127763286097807,0.041666666666666664,0.0002736365777982471,0.0027594812432889682,0.001266658325293166,0.16185057663422853,0.1651782566525213,-0.0033276800182927835,-0.020560198718433398,0.014534559370501307,0.01485699947939448,-0.0003224401088931725,-0.02218437454303457,-0.003327680018292769
IHDP,"IHDP B, strength=0",ihdp_misaligned,cui_selective_ml,3000,0.0,2,response_bin_2,96,0.25,0.741975730935359,0.7021179624664879,0.7820375335120644,0.5127763286097807,0.041666666666666664,0.0003031088834156925,0.00010751499197361734,0.0013784188620642858,0.004734517259192391,0.004853207719438839,-0.00011869046024644801,-0.025069178914915113,0.01357640343427987,0.013911999007045435,-0.0003355955727655652,-0.024719033607840446,-0.00011869046024644786
IHDP,"IHDP B, strength=0",ihdp_misaligned,cui_selective_ml,3000,0.0,3,response_bin_3,96,0.25,0.8080214659666369,0.769946380697051,0.8442627345844504,0.5127763286097807,0.041666666666666664,0.0002779759293016796,6.644690161184986e-05,0.0013062755298652114,0.003643045296820881,0.00370538634650557,-6.234104968468913e-05,-0.017112345470722268,0.0153824960719285,0.01563264645348786,-0.0002501503815593581,-0.016262014980511275,-6.234104968468907e-05
IHDP,"IHDP B, strength=0",ihdp_misaligned,cui_selective_ml,3000,0.0,4,highest_response,96,0.25,0.868931139782544,0.8330563002680966,0.9,0.5127763286097807,0.041666666666666664,0.0002788644435909506,4.19999661734209e-05,0.0013170666185479704,0.0026490622808027584,0.0026853645895313512,-3.630230872859281e-05,-0.013703833613754046,0.017597394783079753,0.017845836171247003,-0.00024844138816725037,-0.014118077773997095,-3.630230872859266e-05
IHDP,"IHDP B, strength=0",ihdp_misaligned,ma_dr_bc,3000,0.0,1,lowest_response,96,0.25,0.3091616458147155,0.05,0.7139142091152816,2.9906747564857437,0.13541666666666666,0.0017268905110872001,0.017618705920604365,0.00544215333400831,0.9195706432460754,0.9535193181062881,-0.03394867486021269,-0.03691796286620708,0.0986816658161096,0.1016746908855195,-0.0029930250694099048,-0.030330102807418324,-0.03394867486021265
IHDP,"IHDP B, strength=0",ihdp_misaligned,ma_dr_bc,3000,0.0,2,response_bin_2,96,0.25,0.741975730935359,0.7021179624664879,0.7820375335120644,2.9906747564857437,0.13541666666666666,0.0018432368597235264,0.0006468758153345789,0.005434496700974301,0.043230105488117475,0.04429794935218911,-0.0010678438640716326,-0.024701393901644497,0.12382074720036902,0.12684049004063422,-0.0030197428402651966,-0.02438801984758343,-0.001067843864071636
IHDP,"IHDP B, strength=0",ihdp_misaligned,ma_dr_bc,3000,0.0,3,response_bin_3,96,0.25,0.8080214659666369,0.769946380697051,0.8442627345844504,2.9906747564857437,0.13541666666666666,0.0015633801279890981,0.0003728507549394734,0.005159517636255827,0.028087113259912793,0.028672876147766937,-0.0005857628878541445,-0.020855218634738604,0.11766763135336696,0.1201362361830246,-0.0024686048296576474,-0.020979472445095793,-0.0005857628878541463
IHDP,"IHDP B, strength=0",ihdp_misaligned,ma_dr_bc,3000,0.0,4,highest_response,96,0.25,0.868931139782544,0.8330563002680966,0.9,2.9906747564857437,0.13541666666666666,0.0015018038302097938,0.00023063774076842596,0.0050959766200096,0.01777012672929688,0.018067307639253034,-0.00029718090995615315,-0.01672362355560497,0.11731787343562773,0.11925670585410197,-0.0019388324184742428,-0.016526317445892724,-0.0002971809099561549
IHDP,"IHDP B, strength=3",ihdp_misaligned,aipw,3000,3.0,1,lowest_response,96,0.25,0.3088256017277331,0.05,0.7124396782841823,3.108653634700655,0.13541666666666666,0.00197955519167529,0.020824567010131943,0.005721315234970335,0.9970222779427206,1.0348128476373117,-0.03779056969459116,-0.037903435590796564,0.10262690624444898,0.10601486945614343,-0.0033879632116944475,-0.033012426620603774,-0.03779056969459106
IHDP,"IHDP B, strength=3",ihdp_misaligned,aipw,3000,3.0,2,response_bin_2,96,0.25,0.7423012090408103,0.7035924932975872,0.7805630026809652,3.108653634700655,0.13541666666666666,0.0021274386293042495,0.0007412798616042133,0.005888828441277597,0.04276479775052904,0.04380910378345021,-0.0010443060329211676,-0.024419758489521826,0.12262720326892636,0.12566085104314048,-0.003033647774214124,-0.02473878302158794,-0.001044306032921167
IHDP,"IHDP B, strength=3",ihdp_misaligned,aipw,3000,3.0,3,response_bin_3,96,0.25,0.8079865933124815,0.7678820375335121,0.8436729222520107,3.108653634700655,0.13541666666666666,0.0019005044603303807,0.00045584707639000137,0.0055203639556009295,0.02853837305773094,0.02912629098337319,-0.0005879179256422506,-0.020600961535296225,0.11958020442409328,0.12204374616216673,-0.0024635417380734492,-0.02060158493571773,-0.0005879179256422505
IHDP,"IHDP B, strength=3",ihdp_misaligned,aipw,3000,3.0,4,highest_response,96,0.25,0.8689403842716712,0.8324664879356569,0.9,3.108653634700655,0.13541666666666666,0.001756424726902791,0.0002672666234565236,0.005456416934827315,0.01786974994221484,0.01822104774828778,-0.000351297806072938,-0.019658798092246688,0.11856475537808332,0.12082893437904624,-0.0022641790009629154,-0.019096560303631716,-0.00035129780607293776
IHDP,"IHDP B, strength=3",ihdp_misaligned,ctmle,3000,3.0,1,lowest_response,96,0.25,0.3088256017277331,0.05,0.7124396782841823,0.5326692337789102,0.0,0.0,0.0,0.0,0.9987454538966046,0.9987454538966046,0.0,0.0,0.10270361601433335,0.10270361601433335,0.0,0.0,0.0
IHDP,"IHDP B, strength=3",ihdp_misaligned,ctmle,3000,3.0,2,response_bin_2,96,0.25,0.7423012090408103,0.7035924932975872,0.7805630026809652,0.5326692337789102,0.0,0.0,0.0,0.0,0.04277158229458942,0.04277158229458942,0.0,0.0,0.1226489555103747,0.1226489555103747,0.0,0.0,0.0
IHDP,"IHDP B, strength=3",ihdp_misaligned,ctmle,3000,3.0,3,response_bin_3,96,0.25,0.8079865933124815,0.7678820375335121,0.8436729222520107,0.5326692337789102,0.0,0.0,0.0,0.0,0.028531200903559612,0.028531200903559612,0.0,0.0,0.11955505595292222,0.11955505595292222,0.0,0.0,0.0
IHDP,"IHDP B, strength=3",ihdp_misaligned,ctmle,3000,3.0,4,highest_response,96,0.25,0.8689403842716712,0.8324664879356569,0.9,0.5326692337789102,0.0,0.0,0.0,0.0,0.017859887723444514,0.017859887723444514,0.0,0.0,0.1185020071709229,0.1185020071709229,0.0,0.0,0.0
IHDP,"IHDP B, strength=3",ihdp_misaligned,cui_selective_ml,3000,3.0,1,lowest_response,96,0.25,0.3088256017277331,0.05,0.7124396782841823,0.4963182710677636,0.07291666666666667,0.00052489048932042,0.0054466576679960965,0.002356225337371446,0.3371626384631219,0.3380206791138647,-0.0008580406507427973,-0.0025448865113109065,0.02674636274365945,0.026919636640224533,-0.00017327389656508416,-0.006478409727175283,-0.0008580406507427927
IHDP,"IHDP B, strength=3",ihdp_misaligned,cui_selective_ml,3000,3.0,2,response_bin_2,96,0.25,0.7423012090408103,0.7035924932975872,0.7805630026809652,0.4963182710677636,0.07291666666666667,0.000612116480089068,0.00021255469188138053,0.002546042984288104,0.008268814633417342,0.008315674703647325,-4.686007022998255e-05,-0.005667084377560361,0.02375186960526883,0.02388440548723915,-0.0001325358819703193,-0.005580018927896058,-4.6860070229983384e-05
IHDP,"IHDP B, strength=3",ihdp_misaligned,cui_selective_ml,3000,3.0,3,response_bin_3,96,0.25,0.8079865933124815,0.7678820375335121,0.8436729222520107,0.4963182710677636,0.07291666666666667,0.0005910753212280108,0.00013948958431359994,0.0025686709623653817,0.007305773424041962,0.007241360251704364,6.441317233759833e-05,0.008816749247331779,0.031077572011087472,0.030788036178239515,0.00028953583284795775,0.009316552552582347,6.441317233759784e-05
IHDP,"IHDP B, strength=3",ihdp_misaligned,cui_selective_ml,3000,3.0,4,highest_response,96,0.25,0.8689403842716712,0.8324664879356569,0.9,0.4963182710677636,0.07291666666666667,0.0005424883425465907,8.155618889376623e-05,0.0024462039655494057,0.0057944225543379545,0.005737504174875268,5.691837946268652e-05,0.009822959739115844,0.03825962718411569,0.03789494897515339,0.0003646782089622991,0.00953167178570169,5.691837946268606e-05
IHDP,"IHDP B, strength=3",ihdp_misaligned,ma_dr_bc,3000,3.0,1,lowest_response,96,0.25,0.3088256017277331,0.05,0.7124396782841823,3.108653634700655,0.13541666666666666,0.00197955519167529,0.020824567010131943,0.005721315234970335,0.9970222779427206,1.0348128476373117,-0.03779056969459116,-0.037903435590796564,0.10262690624444898,0.10601486945614343,-0.0033879632116944475,-0.033012426620603774,-0.03779056969459106
IHDP,"IHDP B, strength=3",ihdp_misaligned,ma_dr_bc,3000,3.0,2,response_bin_2,96,0.25,0.7423012090408103,0.7035924932975872,0.7805630026809652,3.108653634700655,0.13541666666666666,0.0021274386293042495,0.0007412798616042133,0.005888828441277597,0.04276479775052904,0.04380910378345021,-0.0010443060329211676,-0.024419758489521826,0.12262720326892636,0.12566085104314048,-0.003033647774214124,-0.02473878302158794,-0.001044306032921167
IHDP,"IHDP B, strength=3",ihdp_misaligned,ma_dr_bc,3000,3.0,3,response_bin_3,96,0.25,0.8079865933124815,0.7678820375335121,0.8436729222520107,3.108653634700655,0.13541666666666666,0.0019005044603303807,0.00045584707639000137,0.0055203639556009295,0.02853837305773094,0.02912629098337319,-0.0005879179256422506,-0.020600961535296225,0.11958020442409328,0.12204374616216673,-0.0024635417380734492,-0.02060158493571773,-0.0005879179256422505
IHDP,"IHDP B, strength=3",ihdp_misaligned,ma_dr_bc,3000,3.0,4,highest_response,96,0.25,0.8689403842716712,0.8324664879356569,0.9,3.108653634700655,0.13541666666666666,0.001756424726902791,0.0002672666234565236,0.005456416934827315,0.01786974994221484,0.01822104774828778,-0.000351297806072938,-0.019658798092246688,0.11856475537808332,0.12082893437904624,-0.0022641790009629154,-0.019096560303631716,-0.00035129780607293776
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,aipw,1000,0.0,1,lowest_response,96,0.25,0.20208028148028778,0.008170348741186214,0.33560139030708297,2.502811844367001,0.9791666666666666,18.445547340525145,139.67591830908822,1.4629405741576187,554.8477438640539,409.751249687799,145.0964941762549,0.26150686522716715,55.93310143580258,42.49111729651676,13.441984139285815,0.24032252448425195,145.09649417625482
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,aipw,1000,0.0,2,response_bin_2,96,0.25,0.40825850636077177,0.2892789818798297,0.5303684786789726,2.502811844367001,0.9791666666666666,8.331828968851623,12.783469590632151,0.9966098540358784,34.282145986716294,27.862745045388447,6.419400941327847,0.1872520157814872,22.447020683408734,18.299119265082886,4.147901418325848,0.18478627862590624,6.419400941327851
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,aipw,1000,0.0,3,response_bin_3,96,0.25,0.5899863802949695,0.47179426497309046,0.7067419927570966,2.502811844367001,0.9791666666666666,6.948982558208702,4.96657136270832,0.8995432909679639,13.467369585787795,11.318139887784573,2.1492296980032215,0.15958793469745702,18.868310932255937,15.88993596350823,2.9783749687477084,0.15785064065570853,2.1492296980032233
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,aipw,1000,0.0,4,highest_response,96,0.25,0.7968190983234904,0.6501944296024144,0.9916989001222567,2.502811844367001,0.9791666666666666,8.136568656780083,2.001389208528931,0.9941274683682332,5.91267659986266,5.0130956649207965,0.8995809349418638,0.1521444509518345,27.005334915675036,22.72217293172827,4.283161983946766,0.15860429049745417,0.8995809349418639
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ctmle,1000,0.0,1,lowest_response,96,0.25,0.20208028148028778,0.008170348741186214,0.33560139030708297,0.3586070893436832,1.0,22.849546717302232,169.42911180461363,1.7500914100721807,582.2282198791899,368.88973802725405,213.3384818519358,0.3664172820345306,58.337469361934744,37.97740407597205,20.36006528596269,0.34900494499762535,213.33848185193574
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ctmle,1000,0.0,2,response_bin_2,96,0.25,0.40825850636077177,0.2892789818798297,0.5303684786789726,0.3586070893436832,1.0,10.052158468997483,15.307763978534984,1.1514881793507648,33.96406981259512,25.245884873929423,8.718184938665697,0.25668846480325735,22.210371865963435,16.601838834149635,5.608533031813799,0.2525186460479154,8.718184938665699
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ctmle,1000,0.0,3,response_bin_3,96,0.25,0.5899863802949695,0.47179426497309046,0.7067419927570966,0.3586070893436832,1.0,8.66690204838918,6.206167521257683,1.062121155621447,13.320980035194394,10.458776228226677,2.8622038069677167,0.21486435678198568,18.66445592463797,14.633320984816594,4.031134939821376,0.2159792364748273,2.862203806967717
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ctmle,1000,0.0,4,highest_response,96,0.25,0.7968190983234904,0.6501944296024144,0.9916989001222567,0.3586070893436832,1.0,10.246398284688203,2.4768227753718977,1.1707302970953388,5.827031438088063,4.650033680274272,1.1769977578137905,0.20198925822167546,26.533763606270384,20.742773910426298,5.790989695844086,0.21824984128808533,1.1769977578137898
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,cui_selective_ml,1000,0.0,1,lowest_response,96,0.25,0.20208028148028778,0.008170348741186214,0.33560139030708297,0.20462238816908637,0.11458333333333333,0.0018853078398102562,0.012641804026559967,0.005207359042450207,0.07474127501391055,0.08689825184872847,-0.012156976834817923,-0.16265412695401982,0.01112424686039118,0.012887024661661242,-0.0017627778012700625,-0.1584626647891627,-0.012156976834817921
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,cui_selective_ml,1000,0.0,2,response_bin_2,96,0.25,0.40825850636077177,0.2892789818798297,0.5303684786789726,0.20462238816908637,0.11458333333333333,0.0010530611804568685,0.001664204732499403,0.004008320908931182,0.009942634473620513,0.011352956972487336,-0.0014103224988668232,-0.1418459566836785,0.006531809083634924,0.00741707397181358,-0.0008852648881786558,-0.1355313477236555,-0.0014103224988668238
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,cui_selective_ml,1000,0.0,3,response_bin_3,96,0.25,0.5899863802949695,0.47179426497309046,0.7067419927570966,0.20462238816908637,0.11458333333333333,0.000988815058596499,0.0007211351609033801,0.003964223521907267,0.0038961503786605262,0.004558180785553568,-0.0006620304068930415,-0.1699191105453799,0.005456971786269146,0.006361595128759774,-0.0009046233424906281,-0.1657738720157662,-0.0006620304068930407
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,cui_selective_ml,1000,0.0,4,highest_response,96,0.25,0.7968190983234904,0.6501944296024144,0.9916989001222567,0.20462238816908637,0.11458333333333333,0.0011796314155162056,0.00031678435365916084,0.004422907447797873,0.0016445702758451583,0.0019364533592273357,-0.0002918830833821774,-0.17748288879426344,0.0069005600261575805,0.007993840225940607,-0.0010932801997830264,-0.1584335467902298,-0.0002918830833821775
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ma_dr_bc,1000,0.0,1,lowest_response,96,0.25,0.20208028148028778,0.008170348741186214,0.33560139030708297,2.502811844367001,0.9791666666666666,18.445547340525145,139.67591830908822,1.4629405741576187,554.8477438640539,409.751249687799,145.0964941762549,0.26150686522716715,55.93310143580258,42.49111729651676,13.441984139285815,0.24032252448425195,145.09649417625482
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ma_dr_bc,1000,0.0,2,response_bin_2,96,0.25,0.40825850636077177,0.2892789818798297,0.5303684786789726,2.502811844367001,0.9791666666666666,8.331828968851623,12.783469590632151,0.9966098540358784,34.282145986716294,27.862745045388447,6.419400941327847,0.1872520157814872,22.447020683408734,18.299119265082886,4.147901418325848,0.18478627862590624,6.419400941327851
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ma_dr_bc,1000,0.0,3,response_bin_3,96,0.25,0.5899863802949695,0.47179426497309046,0.7067419927570966,2.502811844367001,0.9791666666666666,6.948982558208702,4.96657136270832,0.8995432909679639,13.467369585787795,11.318139887784573,2.1492296980032215,0.15958793469745702,18.868310932255937,15.88993596350823,2.9783749687477084,0.15785064065570853,2.1492296980032233
Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ma_dr_bc,1000,0.0,4,highest_response,96,0.25,0.7968190983234904,0.6501944296024144,0.9916989001222567,2.502811844367001,0.9791666666666666,8.136568656780083,2.001389208528931,0.9941274683682332,5.91267659986266,5.0130956649207965,0.8995809349418638,0.1521444509518345,27.005334915675036,22.72217293172827,4.283161983946766,0.15860429049745417,0.8995809349418639
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,aipw,200,0.0,1,lowest_response,96,0.25,0.20694715023429658,0.01571508879871332,0.3797410781407871,3.3246490564325604,0.5520833333333334,23.267471645157585,138.28199646414456,1.2391842183529904,1036.832087407595,932.2589247562951,104.57316265129998,0.10085833947593736,130.00074254587255,119.29681116031144,10.70393138556112,0.08233746343244219,104.57316265129998
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,aipw,200,0.0,2,response_bin_2,96,0.25,0.4131123866624957,0.26387428044315886,0.5617900343746471,3.3246490564325604,0.5520833333333334,14.628256717516509,21.71538043840388,0.9836153573768357,95.55378343682128,90.26728780737857,5.286495629442712,0.055324817493365486,63.948793458651096,60.87158781606152,3.0772056425895755,0.04811983895488625,5.286495629442707
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,aipw,200,0.0,3,response_bin_3,96,0.25,0.5947792508978511,0.4467404525063606,0.7504212542105654,3.3246490564325604,0.5520833333333334,11.616675645935251,8.017048462903409,0.8705933825053216,38.168793213880654,36.61244748700421,1.5563457268764438,0.04077534540207717,54.735321863926906,52.6638980150978,2.071423848829106,0.03784437139108643,1.5563457268764422
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,aipw,200,0.0,4,highest_response,96,0.25,0.7976799044228701,0.6346812170195443,0.9899714002569587,3.3246490564325604,0.5520833333333334,11.78479266310633,2.9404601366078875,0.8781815966546128,16.83714315001972,16.352364049535254,0.4847791004844666,0.028792242019032743,74.06894692279677,72.27913066536523,1.7898162574315393,0.024164192037144705,0.48477910048446593
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ctmle,200,0.0,1,lowest_response,96,0.25,0.20694715023429658,0.01571508879871332,0.3797410781407871,0.40474321685874415,0.9375,22.46196417104771,140.10102002520838,1.662141768577955,1055.0069624862128,873.9590608089362,181.04790167727663,0.17160825294519577,132.03948507630486,108.1396682963337,23.89981677997116,0.18100507409703692,181.04790167727666
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ctmle,200,0.0,2,response_bin_2,96,0.25,0.4131123866624957,0.26387428044315886,0.5617900343746471,0.40474321685874415,0.9375,15.162551065988149,22.74127008441211,1.3731159971366471,94.88875032803115,75.44867443316376,19.44007589486739,0.20487229337158408,63.41261377144309,50.66356760111281,12.749046170330281,0.2010490565218055,19.440075894867395
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ctmle,200,0.0,3,response_bin_3,96,0.25,0.5947792508978511,0.4467404525063606,0.7504212542105654,0.40474321685874415,0.9375,13.898515524752066,9.582027348360965,1.3095393659106291,37.83417938205936,30.06054028207414,7.773639099985221,0.205466042265249,54.299533606670714,43.18153866765103,11.117994939019681,0.20475304667541072,7.773639099985224
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ctmle,200,0.0,4,highest_response,96,0.25,0.7976799044228701,0.6346812170195443,0.9899714002569587,0.40474321685874415,0.9375,15.308142077357003,3.868441918003984,1.3548699094274586,16.627562382281685,14.022276976948364,2.605285405333321,0.15668474701436153,73.07141486172513,61.841097791585675,11.230317070139456,0.1536896075078178,2.6052854053333205
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,cui_selective_ml,200,0.0,1,lowest_response,96,0.25,0.20694715023429658,0.01571508879871332,0.3797410781407871,0.3636241837503043,0.0625,0.0035060591677848734,0.01620407731166016,0.005223710322563117,0.2864001653155949,0.30437801310262114,-0.017977847787026213,-0.06277177866575512,0.04417842348980685,0.048301152134632104,-0.004122728644825255,-0.0933199584583746,-0.01797784778702621
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,cui_selective_ml,200,0.0,2,response_bin_2,96,0.25,0.4131123866624957,0.26387428044315886,0.5617900343746471,0.3636241837503043,0.0625,0.002905314949495998,0.0038945710880331085,0.004799902677138259,0.04149048146408359,0.04547855915733314,-0.003988077693249555,-0.09612030404375638,0.02798145421028812,0.030814559363968517,-0.0028331051536803972,-0.10124938941303241,-0.003988077693249552
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,cui_selective_ml,200,0.0,3,response_bin_3,96,0.25,0.5947792508978511,0.4467404525063606,0.7504212542105654,0.3636241837503043,0.0625,0.004006768909877096,0.002815611485807427,0.005448296203285279,0.017023271024804245,0.01955661287928321,-0.0025333418544789647,-0.14881639673055114,0.024617460322674627,0.028250687948333866,-0.003633227625659239,-0.14758742689280369,-0.002533341854478965
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,cui_selective_ml,200,0.0,4,highest_response,96,0.25,0.7976799044228701,0.6346812170195443,0.9899714002569587,0.3636241837503043,0.0625,0.003743851594851829,0.0010193996335948268,0.005424688088211648,0.007425131631868893,0.00847949846538012,-0.0010543668335112272,-0.14199974973990392,0.030659781926575896,0.03479720698982199,-0.004137425063246096,-0.13494633044535043,-0.0010543668335112274
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ma_dr_bc,200,0.0,1,lowest_response,96,0.25,0.20694715023429658,0.01571508879871332,0.3797410781407871,3.3246490564325604,0.5520833333333334,23.267471645157585,138.28199646414456,1.2391842183529904,1036.832087407595,932.2589247562951,104.57316265129998,0.10085833947593736,130.00074254587255,119.29681116031144,10.70393138556112,0.08233746343244219,104.57316265129998
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ma_dr_bc,200,0.0,2,response_bin_2,96,0.25,0.4131123866624957,0.26387428044315886,0.5617900343746471,3.3246490564325604,0.5520833333333334,14.628256717516509,21.71538043840388,0.9836153573768357,95.55378343682128,90.26728780737857,5.286495629442712,0.055324817493365486,63.948793458651096,60.87158781606152,3.0772056425895755,0.04811983895488625,5.286495629442707
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ma_dr_bc,200,0.0,3,response_bin_3,96,0.25,0.5947792508978511,0.4467404525063606,0.7504212542105654,3.3246490564325604,0.5520833333333334,11.616675645935251,8.017048462903409,0.8705933825053216,38.168793213880654,36.61244748700421,1.5563457268764438,0.04077534540207717,54.735321863926906,52.6638980150978,2.071423848829106,0.03784437139108643,1.5563457268764422
Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ma_dr_bc,200,0.0,4,highest_response,96,0.25,0.7976799044228701,0.6346812170195443,0.9899714002569587,3.3246490564325604,0.5520833333333334,11.78479266310633,2.9404601366078875,0.8781815966546128,16.83714315001972,16.352364049535254,0.4847791004844666,0.028792242019032743,74.06894692279677,72.27913066536523,1.7898162574315393,0.024164192037144705,0.48477910048446593
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,aipw,1000,0.0,1,lowest_response,96,0.25,0.201356587816662,0.0042962406427366606,0.3333966332430494,2.5692660171953667,0.9895833333333334,20.476774682688113,156.5621574084527,1.5679484827285906,594.9141262517568,429.24805293965784,165.66607331209894,0.2784705657535388,56.19130522289211,41.556703266251446,14.634601956640665,0.2604424634485726,165.6660733120989
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,aipw,1000,0.0,2,response_bin_2,96,0.25,0.40732500895681206,0.2911542733248088,0.5276803633888254,2.5692660171953667,0.9895833333333334,8.624406730231627,13.24454585784587,1.0210989235088936,34.46623167589261,27.920785650129854,6.545446025762754,0.18990895457657364,22.60725326948209,18.33647992181551,4.27077334766658,0.18891164250509673,6.545446025762757
