block,panel,dataset,method,method_label,design,n,strength,native_cell,c,reps,relative_mse_reduction,ci_lo,ci_hi,activation,harm,gross_harm_mse,gross_benefit_mse
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",4,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",5,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",6,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",8,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",0,96,0.0031425784350331831,0,0.01110215502314266,0.010416666666666666,0,0,0.0031425784350333687
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",1,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",2,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",3,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",4,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",5,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",6,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,500,1,"scenario 2, n=500",8,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",0,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",1,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",2,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",3,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",4,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",5,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",6,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,1000,1,"scenario 2, n=1000",8,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",0,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",1,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",2,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",3,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",4,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",5,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",6,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,2000,1,"scenario 2, n=2000",8,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",0,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",1,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",2,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",3,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",4,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",5,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",6,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,250,1,"scenario 2, n=250",8,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",0,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",1,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",2,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",3,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",4,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",5,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",6,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,500,1,"scenario 2, n=500",8,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",0,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",1,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",2,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",3,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",4,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",5,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",6,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,1000,1,"scenario 2, n=1000",8,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",0,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",1,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",2,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",3,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",4,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",5,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",6,96,0,0,0,0,0,0,0
natural,cui_s2_tmle,Cui scenario 2,tmle,plain TMLE (projection),cui_published_scenario2,2000,1,"scenario 2, n=2000",8,96,0,0,0,0,0,0,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,0,96,-0.03843131172325398,-0.11386926354185228,0,0.0625,0.052083333333333336,0.040428987279477455,0.0019976755562237745
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,1,96,-0.028833371055814405,-0.10062391132422351,0,0.020833333333333332,0.020833333333333332,0.028833371055814124,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,2,96,-0.026782541029077622,-0.094771593321739594,0,0.010416666666666666,0.010416666666666666,0.026782541029077518,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,3,96,-0.026137760305587454,-0.09350966457942976,0,0.010416666666666666,0.010416666666666666,0.02613776030558727,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,4,96,-0.025499135618981539,-0.091694155419185533,0,0.010416666666666666,0.010416666666666666,0.025499135618981518,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,5,96,-0.024866666969260098,-0.088927186452852344,0,0.010416666666666666,0.010416666666666666,0.02486666696926023,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,6,96,-0.024240354356423577,-0.088824704764128182,0,0.010416666666666666,0.010416666666666666,0.024240354356423459,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,0,s=0,8,96,-0.023006197241403514,-0.082056482972574618,0,0.010416666666666666,0.010416666666666666,0.023006197241403393,0
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,0,96,0.059881015712282659,0.036033829226567983,0.089255344678002266,0.29166666666666669,0,0,0.059881015712282507
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,1,96,0.021139531181638582,0.004865164468269137,0.043918145159643866,0.10416666666666667,0,0,0.021139531181638409
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,2,96,0.016576820445849516,0.0018909922927058509,0.037708147807714157,0.0625,0,0,0.016576820445849377
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,3,96,0.014204472721495609,0.00076121714507838281,0.034193427965641704,0.041666666666666664,0,0,0.014204472721495488
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,4,96,0.012314741632035386,0.00034097532111625748,0.030861767736501292,0.041666666666666664,0,0,0.012314741632035223
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,5,96,0.010425156188358708,0,0.027295754024126786,0.03125,0,0,0.010425156188358556
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,6,96,0.008802872946514162,0,0.024447844507877167,0.03125,0,0,0.0088028729465141481
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,3,s=3,8,96,0.0063133155621123427,0,0.019365384652708394,0.020833333333333332,0,0,0.0063133155621122291
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,0,96,0.061546396979012874,0.036236601343480945,0.091575572375348399,0.26041666666666669,0,0,0.061546396979012853
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,1,96,0.023097785855195951,0.0071450154982586915,0.043515644825700896,0.09375,0,0,0.023097785855195934
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,2,96,0.014067966960219391,0.0026760536253148228,0.03014913951863394,0.072916666666666671,0,0,0.014067966960219478
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,3,96,0.010592215843669761,0.0014392789833027665,0.024864407786017305,0.041666666666666664,0,0,0.010592215843669766
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,4,96,0.0080504323411220158,0.00059319545969959699,0.020690589900290969,0.041666666666666664,0,0,0.0080504323411220921
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,5,96,0.0062228089138194331,0,0.017747950740596825,0.020833333333333332,0,0,0.0062228089138194522
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,6,96,0.0056164473768552936,0,0.015934354306609624,0.020833333333333332,0,0,0.0056164473768552728
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,5,s=5,8,96,0.0043620831869101151,0,0.01220674905056951,0.020833333333333332,0,0,0.0043620831869101888
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,0,96,0.052716606519616849,0.034341638630039625,0.073962555807519328,0.34375,0,0,0.052716606519616925
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,1,96,0.013755119062560217,0.0029396558553186707,0.029248219895124026,0.09375,0,0,0.013755119062560293
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,2,96,0.0084571750541384549,0.00084499079092706657,0.021582595501903484,0.052083333333333336,0,0,0.008457175054138422
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,3,96,0.0052766910386043975,0,0.016655207820697578,0.010416666666666666,0,0,0.0052766910386043853
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,4,96,0.0048229765113328993,0,0.015216170066017835,0.010416666666666666,0,0,0.0048229765113329054
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,5,96,0.0043622496863260363,0,0.013798323132434089,0.010416666666666666,0,0,0.0043622496863261829
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,6,96,0.0038945105635841415,0,0.01251455468780646,0.010416666666666666,0,0,0.0038945105635842118
emphasized,d0_ctmle,aligned anchor,ctmle,C-TMLE,regional_shift,3000,8,s=8,8,96,0.0029379954248944795,0,0.0093232982694402208,0.010416666666666666,0,0,0.0029379954248945363
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,0,96,-0.013976433000012278,-0.036527825737664173,0.0019126763596419391,0.0625,0.041666666666666664,0.015641869978634253,0.0016654369786219525
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,1,96,-0.0012536847078272739,-0.0046043175811511846,0,0.010416666666666666,0.010416666666666666,0.0012536847078271705,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,2,96,-0.00071540131816849595,-0.0026101932297712405,0,0.010416666666666666,0.010416666666666666,0.00071540131816861109,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,3,96,-0.00032703563403790881,-0.0011980209293889321,0,0.010416666666666666,0.010416666666666666,0.00032703563403783259,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,4,96,-8.8587655434846369e-05,-0.00032404621647419971,0,0.010416666666666666,0.010416666666666666,8.8587655434834673e-05,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,5,96,-5.7382359752722323e-08,-2.0738803641617842e-07,0,0.010416666666666666,0.010416666666666666,5.7382359617800794e-08,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,6,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,0,s=0,8,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,0,96,0.014092598468897655,-0.037353621218930794,0.060938771294257517,0.54166666666666663,0.22916666666666666,0.044984237763796682,0.059076836232694406
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,1,96,-0.0031261569891021246,-0.019505529480169446,0.0088834725390326795,0.020833333333333332,0.010416666666666666,0.006299428932972112,0.003173271943870036
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,2,96,0.0018781871179147647,-0.0009661023313722539,0.0072605517831458247,0.020833333333333332,0.010416666666666666,0.00034503566801095769,0.0022232227859256696
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,3,96,0.001192175689006314,0,0.0040081614458729918,0.010416666666666666,0,0,0.0011921756890063337
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,4,96,8.0130653111964989e-05,0,0.00027283337505417077,0.010416666666666666,0,0,8.0130653112023726e-05
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,5,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,6,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,3,s=3,8,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,0,96,0.063640385853704795,0.00028767224101844228,0.12431225996487755,0.66666666666666663,0.28125,0.057811866965144842,0.12145225281884943
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,1,96,-0.0014790787338114786,-0.0075488070921305274,0.0024530753869174545,0.03125,0.010416666666666666,0.0023857688381614382,0.00090669010434998561
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,2,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,3,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,4,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,5,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,6,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,5,s=5,8,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,0,96,0.043715356624711044,-0.0042631002975676343,0.087183506200236391,0.48958333333333331,0.16666666666666666,0.029794920944912033,0.073510277569623167
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,1,96,-0.0039952446387943041,-0.020274472051951663,0.006503316432752212,0.020833333333333332,0.010416666666666666,0.0063470271156540053,0.0023517824768599059
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,2,96,-0.00077875462314636046,-0.0026720705156200175,0,0.010416666666666666,0.010416666666666666,0.00077875462314638832,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,3,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,4,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,5,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,6,96,0,0,0,0,0,0,0
emphasized,d0_cui,aligned anchor,cui_selective_ml,selective ML,regional_shift,3000,8,s=8,8,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",0,96,0.037642578031120699,-0.0099474851768051199,0.10571097999752856,0.041666666666666664,0.010416666666666666,0.0061186313898882773,0.043761209421008786
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",1,96,0.021773295347833121,-0.013453167066447906,0.082776402767099702,0.020833333333333332,0.010416666666666666,0.0046383815050149244,0.026411676852847905
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",2,96,0.02103554880917391,-0.0095014371869162999,0.07601031396272076,0.020833333333333332,0.010416666666666666,0.0033250211730650064,0.024360569982238872
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",3,96,0.01997835323135988,-0.0062401454743878145,0.070641264796283881,0.020833333333333332,0.010416666666666666,0.0021785503940385314,0.02215690362539827
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",4,96,0.018601708614390589,-0.003494646411708574,0.063480006865751767,0.020833333333333332,0.010416666666666666,0.0011989691679354939,0.019800677782326095
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",5,96,0.01690561495826659,-0.0011313086020519336,0.056661017550546852,0.020833333333333332,0.010416666666666666,0.0003862774947558953,0.017291892453022366
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",6,96,0.014630547637486946,0,0.048196192418680131,0.010416666666666666,0,0,0.014630547637487064
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,200,0,"CC, n=200",8,96,0.0088501795477218259,0,0.028401991215580451,0.010416666666666666,0,0,0.0088501795477217531
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_cc,1000,0,"CC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",0,96,0.0643965424231564,-0.00062454107277556958,0.15741245832363174,0.0625,0.03125,0.00064050798925209583,0.065037050412408315
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",1,96,0.056160324968423381,0.00011107659802929437,0.14781058920501189,0.052083333333333336,0.010416666666666666,4.3624140484860718e-05,0.056203949108908108
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",2,96,0.055710560959086552,7.3338912817313973e-05,0.14346060716237549,0.041666666666666664,0,0,0.055710560959086525
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",3,96,0.05491020870448593,5.626036660587308e-05,0.14191202268491007,0.041666666666666664,0,0,0.05491020870448575
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",4,96,0.053699369835183086,0,0.13752627455566691,0.03125,0,0,0.053699369835183051
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",5,96,0.052617154877122707,0,0.13290016026194248,0.020833333333333332,0,0,0.05261715487712245
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",6,96,0.051509192615537325,0,0.12928490936662471,0.020833333333333332,0,0,0.051509192615537269
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,200,0,"CI, n=200",8,96,0.048935721807482513,0,0.12025767110493517,0.020833333333333332,0,0,0.048935721807482423
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ci,1000,0,"CI, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",0,96,0.016058741199449278,-0.0016774558179346866,0.045698819683982733,0.041666666666666664,0.010416666666666666,0.0011506802100324941,0.017209421409481857
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",1,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",2,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",3,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",4,96,0,0,0,0,0,0,0
